timestamp_s,estimated_speed_mps,speed_variance,speed_confidence,active_source,zupt_flag,maneuver_state
1.9,0.02,28.733,0.3,physics_fallback,False,straight
2.0,0.0,7.9804,0.3,physics_fallback,False,straight
2.1,0.0,9.7232,0.3,physics_fallback,False,straight
2.2,0.0,9.7751,0.3,physics_fallback,False,straight
2.299,0.02,9.764,0.3,physics_fallback,False,straight
2.4,0.014,8.359,0.3,physics_fallback,False,straight
2.5,0.016,8.3598,0.3,physics_fallback,False,straight
2.6,0.037,6.1179,0.3,physics_fallback,False,straight
2.701,0.027,4.9181,0.3,physics_fallback,False,straight
2.799,0.023,4.5928,0.3,physics_fallback,False,straight
2.9,9.356,2.9732,0.465,ml_model,False,straight
3.0,9.856,2.5888,0.482,ml_model,False,straight
3.1,9.356,0.005,0.99,ml_model,True,stationary
3.201,8.856,0.005,0.99,ml_model,True,stationary
3.3,8.356,0.005,0.99,ml_model,True,stationary
3.401,7.856,0.005,0.99,ml_model,True,stationary
3.5,7.356,0.005,0.99,ml_model,True,stationary
3.6,6.856,0.005,0.99,ml_model,True,stationary
3.699,6.356,0.005,0.99,ml_model,True,stationary
3.8,5.856,0.005,0.99,ml_model,True,stationary
3.901,5.356,0.005,0.99,ml_model,True,stationary
4.0,4.856,0.005,0.99,ml_model,True,stationary
4.1,4.356,0.005,0.99,ml_model,True,stationary
4.2,3.856,0.005,0.99,ml_model,True,stationary
4.3,3.356,0.005,0.99,ml_model,True,stationary
4.4,2.856,0.005,0.99,ml_model,True,stationary
4.499,2.356,0.005,0.99,ml_model,True,stationary
4.6,1.856,0.005,0.99,ml_model,True,stationary
4.7,1.356,0.005,0.99,ml_model,True,stationary
4.8,0.856,0.005,0.99,ml_model,True,stationary
4.9,0.356,0.005,0.99,ml_model,True,stationary
5.001,0.0,0.005,0.99,ml_model,True,stationary
5.1,0.0,0.005,0.99,ml_model,True,stationary
5.2,0.0,0.005,0.99,ml_model,True,stationary
5.3,0.0,0.005,0.99,ml_model,True,stationary
5.4,0.0,0.005,0.99,ml_model,True,stationary
5.5,0.0,0.005,0.99,ml_model,True,stationary
5.6,0.0,0.005,0.99,ml_model,True,stationary
5.7,0.0,0.005,0.99,ml_model,True,stationary
5.8,0.0,0.005,0.99,ml_model,True,stationary
5.9,0.0,0.005,0.99,ml_model,True,stationary
6.001,0.0,0.005,0.99,ml_model,True,stationary
6.1,0.0,0.005,0.99,ml_model,True,stationary
6.2,0.0,0.005,0.99,ml_model,True,stationary
6.3,0.0,0.005,0.99,ml_model,True,stationary
6.4,0.0,0.005,0.99,ml_model,True,stationary
6.5,0.0,0.005,0.99,ml_model,True,stationary
6.6,0.0,0.005,0.99,ml_model,True,stationary
6.7,0.002,0.0,0.998,ml_model,False,straight
6.8,0.002,0.0,0.998,ml_model,False,straight
6.9,0.0,0.005,0.99,ml_model,True,stationary
7.0,0.0,0.005,0.99,ml_model,True,stationary
7.1,0.0,0.005,0.99,ml_model,True,stationary
7.199,0.073,0.0332,0.892,ml_model,False,straight
7.3,0.063,0.0309,0.895,ml_model,False,straight
7.399,0.041,0.0155,0.923,ml_model,False,straight
7.5,0.046,0.0161,0.922,ml_model,False,straight
7.6,0.051,0.0201,0.914,ml_model,False,straight
7.7,0.053,0.0203,0.913,ml_model,False,straight
7.8,0.193,0.1202,0.812,ml_model,False,straight
7.9,0.021,0.0019,0.972,ml_model,False,straight
8.0,0.031,0.0035,0.962,ml_model,False,straight
8.1,0.05,0.0188,0.916,ml_model,False,straight
8.201,0.125,0.0623,0.857,ml_model,False,straight
8.301,0.094,0.0376,0.885,ml_model,False,straight
8.401,0.164,0.1042,0.823,ml_model,False,straight
8.5,0.274,0.1287,0.807,ml_model,False,straight
8.601,0.423,0.4553,0.69,ml_model,False,straight
8.701,0.923,1.364,0.562,ml_model,False,straight
8.8,1.166,1.24,0.574,ml_model,False,gentle_curve
8.9,0.832,0.5406,0.671,ml_model,False,gentle_curve
9.0,0.846,0.3158,0.727,ml_model,False,gentle_curve
9.1,0.702,0.1654,0.787,ml_model,False,gentle_curve
9.2,0.716,0.1808,0.779,ml_model,False,gentle_curve
9.301,0.676,0.1284,0.807,ml_model,False,gentle_curve
9.4,0.668,0.1251,0.809,ml_model,False,gentle_curve
9.5,0.685,0.1225,0.811,ml_model,False,gentle_curve
9.6,0.696,0.1253,0.809,ml_model,False,gentle_curve
9.7,0.681,0.1024,0.824,ml_model,False,gentle_curve
9.8,0.877,0.1821,0.779,ml_model,False,gentle_curve
9.9,0.685,0.0998,0.826,ml_model,False,gentle_curve
10.001,0.682,0.096,0.829,ml_model,False,gentle_curve
10.1,0.676,0.0967,0.828,ml_model,False,gentle_curve
10.2,0.672,0.0872,0.836,ml_model,False,gentle_curve
10.3,0.665,0.0883,0.835,ml_model,False,gentle_curve
10.4,0.865,0.2507,0.75,ml_model,False,gentle_curve
10.5,0.846,0.2241,0.76,ml_model,False,gentle_curve
10.604,0.882,0.0462,0.875,ml_model,False,sharp_turn
10.7,0.892,0.0542,0.866,ml_model,False,sharp_turn
10.8,0.895,0.0489,0.872,ml_model,False,sharp_turn
10.9,0.905,0.0479,0.873,ml_model,False,sharp_turn
11.0,0.975,0.0472,0.873,ml_model,False,sharp_turn
11.099,0.965,0.0636,0.856,ml_model,False,sharp_turn
11.203,0.994,0.0567,0.863,ml_model,False,sharp_turn
11.3,1.268,1.3753,0.561,ml_model,False,sharp_turn
11.4,1.145,0.2947,0.734,ml_model,False,sharp_turn
11.5,1.322,1.0975,0.589,ml_model,False,sharp_turn
11.602,1.115,0.1372,0.802,ml_model,False,sharp_turn
11.702,1.12,0.1456,0.797,ml_model,False,sharp_turn
11.8,1.236,0.2467,0.751,ml_model,False,sharp_turn
11.9,1.245,0.107,0.821,ml_model,False,sharp_turn
12.0,1.254,0.103,0.824,ml_model,False,sharp_turn
12.1,1.262,0.1101,0.819,ml_model,False,sharp_turn
12.2,1.292,0.4936,0.681,ml_model,False,sharp_turn
12.301,1.15,0.0556,0.864,ml_model,False,sharp_turn
12.399,1.1,0.0225,0.909,ml_model,False,sharp_turn
12.5,1.109,0.018,0.918,ml_model,False,sharp_turn
12.6,1.129,0.0194,0.915,ml_model,False,sharp_turn
12.7,1.144,0.0261,0.903,ml_model,False,sharp_turn
12.8,1.169,0.0616,0.858,ml_model,False,sharp_turn
12.899,1.282,0.1197,0.813,ml_model,False,sharp_turn
13.0,1.177,0.0343,0.89,ml_model,False,sharp_turn
13.1,1.219,0.0424,0.879,ml_model,False,sharp_turn
13.201,1.21,0.0396,0.883,ml_model,False,sharp_turn
13.3,1.211,0.0373,0.886,ml_model,False,sharp_turn
13.4,1.212,0.0377,0.885,ml_model,False,sharp_turn
13.5,1.216,0.0482,0.872,ml_model,False,sharp_turn
13.6,1.212,0.0487,0.872,ml_model,False,sharp_turn
13.7,1.116,0.0423,0.879,ml_model,False,sharp_turn
13.8,1.173,0.0474,0.873,ml_model,False,sharp_turn
13.9,1.097,0.0379,0.885,ml_model,False,sharp_turn
14.0,1.092,0.0372,0.886,ml_model,False,sharp_turn
14.1,1.093,0.0377,0.885,ml_model,False,sharp_turn
14.2,1.101,0.0375,0.886,ml_model,False,sharp_turn
14.3,1.102,0.0332,0.892,ml_model,False,sharp_turn
14.4,1.108,0.037,0.886,ml_model,False,sharp_turn
14.5,1.206,0.076,0.845,ml_model,False,sharp_turn
14.6,1.255,0.3004,0.732,ml_model,False,sharp_turn
14.7,1.192,0.0451,0.876,ml_model,False,sharp_turn
14.8,1.522,0.3497,0.717,ml_model,False,sharp_turn
14.9,1.652,0.5387,0.671,ml_model,False,sharp_turn
15.0,1.885,1.1103,0.587,ml_model,False,sharp_turn
15.1,2.208,1.4221,0.557,ml_model,False,sharp_turn
15.2,2.169,1.4358,0.556,ml_model,False,sharp_turn
15.3,2.192,1.4575,0.554,ml_model,False,sharp_turn
15.4,1.742,0.9034,0.612,ml_model,False,sharp_turn
15.502,1.726,0.8343,0.622,ml_model,False,sharp_turn
15.6,1.741,0.6602,0.649,ml_model,False,sharp_turn
15.7,1.91,0.9682,0.604,ml_model,False,sharp_turn
15.799,2.071,1.003,0.6,ml_model,False,gentle_curve
15.9,2.043,1.0298,0.596,ml_model,False,gentle_curve
16.0,2.039,1.1231,0.586,ml_model,False,gentle_curve
16.102,1.784,0.7891,0.628,ml_model,False,gentle_curve
16.201,1.647,0.7654,0.632,ml_model,False,gentle_curve
16.301,2.041,1.1848,0.579,ml_model,False,gentle_curve
16.402,1.781,1.499,0.551,ml_model,False,straight
16.501,1.681,1.3326,0.565,ml_model,False,straight
16.6,1.679,1.3364,0.565,ml_model,False,straight
16.7,1.691,1.5321,0.548,ml_model,False,straight
16.799,1.191,0.5814,0.663,ml_model,False,straight
16.9,0.691,0.0816,0.84,ml_model,False,straight
17.0,0.29,0.1049,0.822,ml_model,False,straight
17.101,0.285,0.104,0.823,ml_model,False,straight
17.201,0.317,0.1382,0.801,ml_model,False,straight
17.3,0.0,0.005,0.99,ml_model,True,stationary
17.401,0.0,0.005,0.99,ml_model,False,stationary
17.5,0.0,0.005,0.99,ml_model,True,stationary
17.602,0.0,0.005,0.99,ml_model,True,stationary
17.701,0.193,0.1354,0.803,ml_model,False,straight
17.8,0.192,0.1329,0.804,ml_model,False,straight
17.9,0.236,0.2503,0.75,ml_model,False,straight
17.999,0.324,0.5166,0.676,ml_model,False,straight
18.1,0.384,0.5251,0.674,ml_model,False,straight
18.2,0.0,0.005,0.99,ml_model,True,stationary
18.3,0.0,0.005,0.99,ml_model,True,stationary
18.401,0.0,0.005,0.99,ml_model,True,stationary
18.5,0.0,0.005,0.99,ml_model,True,stationary
18.6,0.0,0.005,0.99,ml_model,True,stationary
18.7,0.287,0.067,0.853,ml_model,False,straight
18.8,0.246,0.0562,0.864,ml_model,False,straight
18.9,0.453,0.0572,0.863,ml_model,False,gentle_curve
19.0,0.443,0.0601,0.859,ml_model,False,gentle_curve
19.1,0.473,0.0576,0.862,ml_model,False,gentle_curve
19.202,0.516,0.09,0.833,ml_model,False,gentle_curve
19.3,0.467,0.1865,0.776,ml_model,False,gentle_curve
19.4,0.404,0.1482,0.796,ml_model,False,gentle_curve
19.5,0.49,0.1774,0.781,ml_model,False,gentle_curve
19.6,0.715,0.1252,0.809,ml_model,False,gentle_curve
19.7,1.013,0.5315,0.673,ml_model,False,sharp_turn
19.8,1.011,0.5195,0.675,ml_model,False,sharp_turn
19.9,1.027,0.5134,0.677,ml_model,False,sharp_turn
20.0,1.06,0.5166,0.676,ml_model,False,sharp_turn
20.102,1.072,0.4662,0.687,ml_model,False,sharp_turn
20.2,1.186,0.2873,0.737,ml_model,False,sharp_turn
20.3,1.062,0.1108,0.818,ml_model,False,sharp_turn
20.4,1.212,0.2904,0.736,ml_model,False,sharp_turn
20.5,1.245,0.0909,0.833,ml_model,False,sharp_turn
20.6,1.191,0.0502,0.87,ml_model,False,sharp_turn
20.7,1.423,0.1828,0.778,ml_model,False,sharp_turn
20.8,1.499,0.1019,0.825,ml_model,False,sharp_turn
20.9,1.509,0.0992,0.826,ml_model,False,sharp_turn
21.0,1.74,0.1459,0.797,ml_model,False,sharp_turn
21.1,1.755,0.1758,0.782,ml_model,False,sharp_turn
21.2,1.811,0.2235,0.76,ml_model,False,sharp_turn
21.3,1.914,0.1569,0.791,ml_model,False,sharp_turn
21.399,2.062,0.1992,0.771,ml_model,False,sharp_turn
21.5,2.524,0.5759,0.664,ml_model,False,sharp_turn
21.6,2.921,1.266,0.571,ml_model,False,sharp_turn
21.7,3.078,0.5401,0.671,ml_model,False,sharp_turn
21.8,3.093,0.5627,0.667,ml_model,False,sharp_turn
21.9,3.185,0.5174,0.676,ml_model,False,sharp_turn
22.0,3.201,0.5736,0.664,ml_model,False,sharp_turn
22.1,3.194,0.5767,0.664,ml_model,False,sharp_turn
22.2,3.223,0.5012,0.679,ml_model,False,sharp_turn
22.301,3.203,0.4635,0.688,ml_model,False,sharp_turn
22.4,3.16,0.4236,0.697,ml_model,False,sharp_turn
22.5,3.128,0.4258,0.697,ml_model,False,sharp_turn
22.6,3.123,0.5652,0.666,ml_model,False,sharp_turn
22.7,3.138,0.572,0.665,ml_model,False,sharp_turn
22.801,3.07,0.5529,0.669,ml_model,False,sharp_turn
22.9,3.105,0.6665,0.648,ml_model,False,sharp_turn
23.0,3.109,0.6411,0.652,ml_model,False,sharp_turn
23.1,3.609,0.9559,0.605,ml_model,False,sharp_turn
23.199,3.994,1.2057,0.577,ml_model,False,sharp_turn
23.301,3.993,1.0821,0.59,ml_model,False,sharp_turn
23.4,4.213,1.1127,0.587,ml_model,False,sharp_turn
23.5,3.804,1.2157,0.576,ml_model,False,sharp_turn
23.6,3.802,1.0182,0.598,ml_model,False,sharp_turn
23.7,3.754,0.9414,0.607,ml_model,False,sharp_turn
23.8,3.817,0.5809,0.663,ml_model,False,sharp_turn
23.9,3.621,0.1442,0.798,ml_model,False,sharp_turn
24.0,4.02,0.3391,0.72,ml_model,False,sharp_turn
24.102,4.002,0.3078,0.73,ml_model,False,sharp_turn
24.2,3.975,0.4938,0.681,ml_model,False,sharp_turn
24.301,4.259,0.4157,0.699,ml_model,False,sharp_turn
24.4,4.183,0.4677,0.687,ml_model,False,sharp_turn
24.5,4.324,0.4148,0.7,ml_model,False,sharp_turn
24.6,4.679,0.6653,0.648,ml_model,False,sharp_turn
24.7,4.784,0.6554,0.649,ml_model,False,sharp_turn
24.8,4.926,0.579,0.663,ml_model,False,sharp_turn
24.9,4.88,0.5303,0.673,ml_model,False,sharp_turn
25.0,5.317,1.121,0.586,ml_model,False,sharp_turn
25.1,5.381,1.378,0.561,ml_model,False,sharp_turn
25.2,5.881,2.1625,0.505,ml_model,False,sharp_turn
25.301,5.973,4.1723,0.3,physics_fallback,False,sharp_turn
25.4,6.881,2.99,0.465,ml_model,False,sharp_turn
25.5,7.381,1.9095,0.52,ml_model,False,sharp_turn
25.6,7.571,2.7856,0.473,ml_model,False,sharp_turn
25.7,7.742,1.8151,0.527,ml_model,False,sharp_turn
25.8,7.335,3.2593,0.454,ml_model,False,sharp_turn
25.9,6.835,2.8183,0.472,ml_model,False,sharp_turn
26.0,6.335,1.5713,0.545,ml_model,False,sharp_turn
26.1,5.835,1.0863,0.59,ml_model,False,sharp_turn
26.2,5.563,1.1328,0.585,ml_model,False,sharp_turn
26.3,5.725,0.834,0.622,ml_model,False,sharp_turn
26.4,5.741,1.1914,0.579,ml_model,False,sharp_turn
26.5,5.597,1.1209,0.586,ml_model,False,sharp_turn
26.6,5.391,1.3399,0.564,ml_model,False,sharp_turn
26.7,5.468,1.6537,0.538,ml_model,False,sharp_turn
26.8,5.475,1.432,0.556,ml_model,False,sharp_turn
26.9,5.31,2.2615,0.499,ml_model,False,sharp_turn
26.999,5.22,1.6544,0.538,ml_model,False,sharp_turn
27.1,5.059,1.8204,0.526,ml_model,False,sharp_turn
27.2,5.029,0.8938,0.613,ml_model,False,sharp_turn
27.3,5.254,1.0244,0.597,ml_model,False,sharp_turn
27.4,5.098,0.9061,0.612,ml_model,False,sharp_turn
27.5,4.833,0.7393,0.636,ml_model,False,sharp_turn
27.6,4.796,0.7682,0.631,ml_model,False,sharp_turn
27.7,4.805,0.6892,0.644,ml_model,False,sharp_turn
27.8,4.866,0.6751,0.646,ml_model,False,sharp_turn
27.899,4.647,0.755,0.633,ml_model,False,sharp_turn
28.0,4.658,0.6392,0.652,ml_model,False,sharp_turn
28.1,4.657,0.6717,0.647,ml_model,False,sharp_turn
28.2,4.537,0.5515,0.669,ml_model,False,sharp_turn
28.3,4.243,0.7084,0.641,ml_model,False,sharp_turn
28.4,3.99,0.8689,0.617,ml_model,False,sharp_turn
28.5,3.849,0.698,0.642,ml_model,False,sharp_turn
28.6,3.75,0.9693,0.604,ml_model,False,sharp_turn
28.699,3.771,1.3664,0.562,ml_model,False,sharp_turn
28.8,3.54,0.8002,0.626,ml_model,False,sharp_turn
28.9,3.546,1.1714,0.581,ml_model,False,sharp_turn
29.0,3.587,1.2929,0.569,ml_model,False,sharp_turn
29.1,3.43,1.127,0.586,ml_model,False,sharp_turn
29.201,3.568,1.2494,0.573,ml_model,False,sharp_turn
29.301,3.499,1.0921,0.589,ml_model,False,sharp_turn
29.4,2.999,0.5247,0.674,ml_model,False,sharp_turn
29.5,2.618,0.6038,0.659,ml_model,False,sharp_turn
29.6,2.625,0.453,0.69,ml_model,False,sharp_turn
29.7,2.712,0.5247,0.674,ml_model,False,sharp_turn
29.8,2.459,0.6396,0.652,ml_model,False,sharp_turn
29.9,2.184,0.4744,0.685,ml_model,False,sharp_turn
30.0,2.3,0.6782,0.646,ml_model,False,sharp_turn
30.1,2.205,0.4906,0.682,ml_model,False,sharp_turn
30.202,2.178,0.4645,0.688,ml_model,False,sharp_turn
30.3,2.139,0.4579,0.689,ml_model,False,sharp_turn
30.399,2.158,0.4096,0.701,ml_model,False,sharp_turn
30.5,2.146,0.479,0.684,ml_model,False,sharp_turn
30.6,2.611,1.2248,0.575,ml_model,False,sharp_turn
30.7,2.659,1.5583,0.546,ml_model,False,sharp_turn
30.8,2.47,2.0824,0.51,ml_model,False,sharp_turn
30.899,2.505,2.0667,0.511,ml_model,False,sharp_turn
31.0,2.64,2.3453,0.495,ml_model,False,sharp_turn
31.1,2.225,1.1241,0.586,ml_model,False,sharp_turn
31.2,2.201,0.6436,0.652,ml_model,False,sharp_turn
31.3,2.138,0.6571,0.649,ml_model,False,sharp_turn
31.399,2.162,0.8221,0.623,ml_model,False,sharp_turn
31.5,2.14,0.6716,0.647,ml_model,False,sharp_turn
31.6,2.64,2.344,0.495,ml_model,False,sharp_turn
31.7,2.893,2.8888,0.469,ml_model,False,sharp_turn
31.8,2.71,1.9762,0.516,ml_model,False,sharp_turn
31.9,3.154,1.5295,0.548,ml_model,False,sharp_turn
32.0,2.654,0.938,0.608,ml_model,False,sharp_turn
32.1,2.587,0.6408,0.652,ml_model,False,sharp_turn
32.2,2.783,1.0219,0.597,ml_model,False,sharp_turn
32.3,2.857,0.6629,0.648,ml_model,False,sharp_turn
32.402,2.731,0.6562,0.649,ml_model,False,sharp_turn
32.5,2.656,0.4992,0.68,ml_model,False,sharp_turn
32.601,2.646,0.528,0.674,ml_model,False,sharp_turn
32.7,3.123,0.7356,0.636,ml_model,False,sharp_turn
32.8,2.95,0.3628,0.713,ml_model,False,sharp_turn
32.9,3.45,0.6413,0.652,ml_model,False,sharp_turn
33.0,3.908,0.5788,0.663,ml_model,False,sharp_turn
33.1,3.929,0.6525,0.65,ml_model,False,sharp_turn
33.2,4.015,0.6662,0.648,ml_model,False,sharp_turn
33.299,4.182,0.6097,0.658,ml_model,False,sharp_turn
33.4,4.279,0.6088,0.658,ml_model,False,sharp_turn
33.5,4.346,0.6001,0.659,ml_model,False,sharp_turn
33.6,4.338,0.667,0.647,ml_model,False,sharp_turn
33.7,4.344,0.4122,0.7,ml_model,False,sharp_turn
33.8,4.419,0.4652,0.687,ml_model,False,sharp_turn
33.9,4.416,0.4988,0.68,ml_model,False,sharp_turn
34.001,4.396,0.4859,0.683,ml_model,False,sharp_turn
34.1,4.402,0.5241,0.674,ml_model,False,sharp_turn
34.201,4.499,0.8118,0.625,ml_model,False,sharp_turn
34.299,4.714,0.9704,0.604,ml_model,False,sharp_turn
34.4,4.629,0.915,0.611,ml_model,False,sharp_turn
34.5,4.741,0.9822,0.602,ml_model,False,sharp_turn
34.6,4.685,0.9333,0.608,ml_model,False,sharp_turn
34.7,4.356,0.5522,0.669,ml_model,False,sharp_turn
34.8,4.476,0.605,0.659,ml_model,False,sharp_turn
34.9,4.266,0.4074,0.702,ml_model,False,sharp_turn
35.0,4.0,0.5945,0.66,ml_model,False,sharp_turn
35.1,3.903,3.7033,0.438,ml_model,False,gentle_curve
35.201,3.844,4.4077,0.3,physics_fallback,False,gentle_curve
35.301,3.556,3.535,0.444,ml_model,False,gentle_curve
35.399,3.836,3.8326,0.434,ml_model,False,gentle_curve
35.5,3.757,4.7786,0.3,physics_fallback,False,gentle_curve
35.6,3.687,4.7882,0.3,physics_fallback,False,gentle_curve
35.7,3.565,3.2724,0.453,ml_model,False,gentle_curve
35.8,3.529,3.665,0.439,ml_model,False,gentle_curve
35.9,3.372,3.5401,0.444,ml_model,False,straight
36.0,3.334,4.9505,0.3,physics_fallback,False,straight
36.1,3.315,5.9536,0.3,physics_fallback,False,straight
36.201,3.747,3.6414,0.44,ml_model,False,straight
36.3,3.516,3.7092,0.438,ml_model,False,straight
36.4,3.016,3.5175,0.444,ml_model,False,straight
36.5,3.014,4.1726,0.3,physics_fallback,False,straight
36.6,2.915,4.9963,0.3,physics_fallback,False,straight
36.7,3.722,2.9256,0.467,ml_model,False,straight
36.8,4.222,3.266,0.454,ml_model,False,straight
36.9,4.073,4.2146,0.3,physics_fallback,False,straight
37.0,5.222,3.9133,0.431,ml_model,False,straight
37.1,5.722,3.5525,0.443,ml_model,False,straight
37.202,6.222,1.9579,0.517,ml_model,False,gentle_curve
37.299,6.722,2.4245,0.491,ml_model,False,gentle_curve
37.4,7.222,2.1867,0.504,ml_model,False,gentle_curve
37.5,7.722,1.3106,0.567,ml_model,False,straight
37.6,8.222,1.2851,0.57,ml_model,False,straight
37.7,8.624,1.3105,0.567,ml_model,False,straight
37.8,8.735,2.0639,0.511,ml_model,False,straight
37.9,8.735,2.0639,0.511,ml_model,False,straight
38.0,8.706,2.1334,0.507,ml_model,False,straight
38.1,8.352,2.7374,0.476,ml_model,False,straight
38.2,7.852,1.9133,0.52,ml_model,False,straight
38.3,7.649,1.9133,0.52,ml_model,False,straight
38.4,7.393,2.4109,0.491,ml_model,False,straight
38.5,6.957,3.5092,0.445,ml_model,False,straight
38.6,6.957,3.5092,0.445,ml_model,False,straight
38.7,7.16,2.8132,0.472,ml_model,False,straight
38.8,7.161,2.7953,0.473,ml_model,False,straight
38.9,7.08,5.4573,0.3,physics_fallback,False,straight
39.0,7.018,4.3286,0.3,physics_fallback,False,straight
39.1,6.989,4.8104,0.3,physics_fallback,False,straight
39.2,6.957,4.7548,0.3,physics_fallback,False,straight
39.3,6.922,7.3273,0.3,physics_fallback,False,straight
39.4,6.89,5.6466,0.3,physics_fallback,False,straight
39.5,6.884,8.045,0.3,physics_fallback,False,straight
39.6,6.918,8.2909,0.3,physics_fallback,False,straight
39.7,6.892,6.0486,0.3,physics_fallback,False,straight
39.8,6.88,5.7663,0.3,physics_fallback,False,straight
39.9,4.995,3.3514,0.45,ml_model,False,straight
40.0,4.495,3.2833,0.453,ml_model,False,straight
40.1,3.995,2.2683,0.499,ml_model,False,straight
40.201,3.495,2.6373,0.48,ml_model,False,straight
40.301,2.995,2.6896,0.478,ml_model,False,straight
40.402,2.495,3.2408,0.455,ml_model,False,straight
40.5,1.995,2.6504,0.48,ml_model,False,straight
40.6,2.184,3.4806,0.446,ml_model,False,straight
40.7,2.067,3.2357,0.455,ml_model,False,straight
40.8,1.747,2.536,0.485,ml_model,False,straight
40.9,1.773,2.6275,0.481,ml_model,False,straight
41.0,1.82,2.6869,0.478,ml_model,False,straight
41.1,1.676,2.3013,0.497,ml_model,False,straight
41.2,1.724,2.378,0.493,ml_model,False,straight
41.3,1.849,2.4597,0.489,ml_model,False,straight
41.4,1.752,2.3949,0.492,ml_model,False,straight
41.5,1.623,2.1586,0.505,ml_model,False,straight
41.6,1.542,2.109,0.508,ml_model,False,straight
41.701,1.933,2.8573,0.47,ml_model,False,straight
41.801,2.074,2.4721,0.488,ml_model,False,gentle_curve
41.9,2.109,16.8803,0.3,physics_fallback,False,gentle_curve
41.999,2.171,10.2202,0.3,physics_fallback,False,gentle_curve
42.1,2.261,8.0463,0.3,physics_fallback,False,gentle_curve
42.201,2.285,5.2368,0.3,physics_fallback,False,sharp_turn
42.301,2.32,4.9365,0.3,physics_fallback,False,sharp_turn
42.4,2.37,4.2526,0.3,physics_fallback,False,sharp_turn
42.501,2.669,2.6988,0.477,ml_model,False,sharp_turn
42.6,2.568,1.8416,0.525,ml_model,False,sharp_turn
42.7,2.357,1.0758,0.591,ml_model,False,sharp_turn
42.8,2.857,2.658,0.479,ml_model,False,sharp_turn
42.9,3.357,2.5008,0.487,ml_model,False,sharp_turn
43.001,3.857,2.31,0.497,ml_model,False,sharp_turn
43.1,3.624,1.4331,0.556,ml_model,False,sharp_turn
43.2,3.291,0.9912,0.601,ml_model,False,sharp_turn
43.301,3.277,0.887,0.614,ml_model,False,sharp_turn
43.4,3.272,1.052,0.594,ml_model,False,sharp_turn
43.5,3.248,0.9806,0.602,ml_model,False,sharp_turn
43.6,3.219,0.8268,0.623,ml_model,False,sharp_turn
43.7,3.266,0.7041,0.641,ml_model,False,sharp_turn
43.8,3.444,0.6735,0.646,ml_model,False,sharp_turn
43.9,3.523,0.5837,0.663,ml_model,False,sharp_turn
44.0,3.562,0.6236,0.655,ml_model,False,sharp_turn
44.102,3.547,0.6267,0.655,ml_model,False,sharp_turn
44.2,3.575,0.7877,0.628,ml_model,False,sharp_turn
44.3,3.552,1.0282,0.597,ml_model,False,sharp_turn
44.4,3.326,0.7885,0.628,ml_model,False,sharp_turn
44.5,3.288,0.8682,0.617,ml_model,False,sharp_turn
44.6,3.319,1.0103,0.599,ml_model,False,sharp_turn
44.7,3.819,1.1564,0.582,ml_model,False,sharp_turn
44.8,3.969,1.0862,0.59,ml_model,False,sharp_turn
44.9,3.824,0.7636,0.632,ml_model,False,sharp_turn
45.0,3.871,0.7993,0.627,ml_model,False,sharp_turn
45.1,3.912,0.7588,0.633,ml_model,False,sharp_turn
45.2,3.96,0.888,0.614,ml_model,False,sharp_turn
45.299,4.182,0.9538,0.606,ml_model,False,sharp_turn
45.402,4.174,0.9008,0.612,ml_model,False,sharp_turn
45.501,4.268,0.9023,0.612,ml_model,False,sharp_turn
45.6,4.272,0.9994,0.6,ml_model,False,sharp_turn
45.7,4.414,0.4492,0.691,ml_model,False,sharp_turn
45.8,4.219,0.5484,0.669,ml_model,False,sharp_turn
45.9,4.203,0.5403,0.671,ml_model,False,sharp_turn
46.0,4.162,0.619,0.656,ml_model,False,sharp_turn
46.1,4.581,0.1554,0.792,ml_model,False,sharp_turn
46.2,4.899,0.6478,0.651,ml_model,False,sharp_turn
46.301,5.077,0.6279,0.654,ml_model,False,sharp_turn
46.4,5.134,0.702,0.642,ml_model,False,sharp_turn
46.5,5.105,0.6743,0.646,ml_model,False,sharp_turn
46.601,5.605,1.9035,0.521,ml_model,False,gentle_curve
46.7,6.105,1.1384,0.584,ml_model,False,gentle_curve
46.8,6.605,0.6827,0.645,ml_model,False,gentle_curve
46.9,6.802,0.6898,0.644,ml_model,False,gentle_curve
47.0,6.958,0.6132,0.657,ml_model,False,gentle_curve
47.1,6.925,0.6277,0.654,ml_model,False,straight
47.201,6.425,2.1339,0.507,ml_model,False,straight
47.3,6.35,2.1072,0.508,ml_model,False,straight
47.4,6.566,2.2731,0.499,ml_model,False,straight
47.5,6.77,2.7289,0.476,ml_model,False,straight
47.6,6.767,4.9152,0.3,physics_fallback,False,straight
47.7,6.702,5.0613,0.3,physics_fallback,False,gentle_curve
47.8,6.7,5.0364,0.3,physics_fallback,False,gentle_curve
47.9,6.726,4.2123,0.3,physics_fallback,False,straight
48.0,9.27,3.4775,0.446,ml_model,False,straight
48.1,9.77,2.0562,0.511,ml_model,False,straight
48.2,10.27,0.9988,0.6,ml_model,False,straight
48.3,10.77,0.8179,0.624,ml_model,False,straight
48.399,11.27,0.8502,0.619,ml_model,False,gentle_curve
48.5,11.77,0.6441,0.651,ml_model,False,gentle_curve
48.6,12.27,1.4761,0.552,ml_model,False,gentle_curve
48.7,11.77,0.3369,0.721,ml_model,False,gentle_curve
