timestamp_s,estimated_speed_mps,speed_variance,speed_confidence,active_source,zupt_flag,maneuver_state
1.9,10.02,0.7295,0.637,ml_model,False,gentle_curve
1.999,9.999,0.7295,0.637,ml_model,False,gentle_curve
2.099,9.8,0.8119,0.625,ml_model,False,gentle_curve
2.2,9.747,1.0111,0.599,ml_model,False,gentle_curve
2.299,9.466,1.6496,0.539,ml_model,False,gentle_curve
2.399,9.332,4.2132,0.3,physics_fallback,False,gentle_curve
2.499,8.466,3.9311,0.431,ml_model,False,straight
2.6,8.155,3.5799,0.442,ml_model,False,straight
2.699,8.16,3.8012,0.435,ml_model,False,straight
2.8,8.067,5.0638,0.3,physics_fallback,False,gentle_curve
2.9,7.919,4.0478,0.3,physics_fallback,False,gentle_curve
2.999,7.814,4.0339,0.3,physics_fallback,False,gentle_curve
3.1,7.706,5.5541,0.3,physics_fallback,False,gentle_curve
3.2,7.595,4.4199,0.3,physics_fallback,False,straight
3.3,7.412,6.2742,0.3,physics_fallback,False,straight
3.4,7.283,4.7023,0.3,physics_fallback,False,straight
3.499,5.896,2.6545,0.479,ml_model,False,straight
3.6,5.396,2.7464,0.475,ml_model,False,gentle_curve
3.7,5.007,3.2887,0.453,ml_model,False,gentle_curve
3.799,4.507,2.6229,0.481,ml_model,False,gentle_curve
3.899,4.007,2.0862,0.509,ml_model,False,gentle_curve
4.0,3.556,1.8828,0.522,ml_model,False,gentle_curve
4.1,3.103,1.4974,0.551,ml_model,False,gentle_curve
4.199,2.969,1.3695,0.562,ml_model,False,gentle_curve
4.299,3.205,2.6403,0.48,ml_model,False,gentle_curve
4.4,2.705,0.7661,0.632,ml_model,False,gentle_curve
4.5,2.392,1.2669,0.571,ml_model,False,gentle_curve
4.599,2.14,0.7277,0.637,ml_model,False,straight
4.7,2.1,0.9448,0.607,ml_model,False,straight
4.799,2.115,0.8968,0.613,ml_model,False,straight
4.899,1.878,1.0357,0.596,ml_model,False,straight
5.0,1.814,1.0242,0.597,ml_model,False,straight
5.099,1.667,0.4803,0.684,ml_model,False,straight
5.199,1.167,0.005,0.99,ml_model,True,stationary
5.3,1.239,0.6312,0.654,ml_model,False,straight
5.4,1.089,0.4777,0.685,ml_model,False,straight
5.5,1.059,0.6605,0.649,ml_model,False,straight
5.6,0.97,0.4651,0.687,ml_model,False,straight
5.7,0.47,0.005,0.99,ml_model,True,stationary
5.799,0.0,0.005,0.99,ml_model,False,stationary
5.899,0.0,0.005,0.99,ml_model,True,stationary
5.999,0.475,0.061,0.859,ml_model,False,straight
6.1,0.462,0.0466,0.874,ml_model,False,straight
6.199,0.434,0.0464,0.874,ml_model,False,straight
6.301,0.443,0.1164,0.815,ml_model,False,straight
6.399,0.444,0.1221,0.811,ml_model,False,straight
6.499,0.334,0.0646,0.855,ml_model,False,straight
6.599,0.342,0.0689,0.851,ml_model,False,straight
6.7,0.0,0.005,0.99,ml_model,True,stationary
6.799,0.0,0.005,0.99,ml_model,True,stationary
6.899,0.0,0.005,0.99,ml_model,True,stationary
7.0,0.0,0.005,0.99,ml_model,True,stationary
7.099,0.262,0.0389,0.884,ml_model,False,straight
7.199,0.223,0.0279,0.9,ml_model,False,straight
7.299,0.21,0.0185,0.917,ml_model,False,straight
7.4,0.084,0.0061,0.951,ml_model,False,straight
7.499,0.202,0.0301,0.896,ml_model,False,straight
7.599,0.202,0.0261,0.903,ml_model,False,straight
7.699,0.202,0.026,0.903,ml_model,False,straight
7.799,0.162,0.0096,0.939,ml_model,False,straight
7.9,0.16,0.009,0.94,ml_model,False,straight
8.0,0.0,0.005,0.99,ml_model,True,stationary
8.099,0.0,0.005,0.99,ml_model,False,stationary
8.2,0.0,0.005,0.99,ml_model,True,stationary
8.3,0.0,0.005,0.99,ml_model,True,stationary
8.399,0.0,0.005,0.99,ml_model,True,stationary
8.499,0.313,0.0519,0.868,ml_model,False,straight
8.6,0.309,0.0488,0.872,ml_model,False,straight
8.699,0.303,0.0544,0.865,ml_model,False,straight
8.799,0.33,0.0653,0.854,ml_model,False,straight
8.901,0.25,0.0498,0.871,ml_model,False,straight
9.0,0.299,0.0549,0.865,ml_model,False,straight
9.1,0.265,0.0608,0.859,ml_model,False,straight
9.2,0.233,0.0583,0.861,ml_model,False,straight
9.299,0.202,0.1173,0.814,ml_model,False,straight
9.4,0.21,0.1184,0.813,ml_model,False,straight
9.505,0.191,0.1106,0.818,ml_model,False,straight
9.6,0.265,0.1628,0.788,ml_model,False,straight
9.699,0.203,0.0716,0.849,ml_model,False,straight
9.8,0.193,0.0528,0.867,ml_model,False,straight
9.899,0.217,0.0553,0.865,ml_model,False,straight
9.999,0.196,0.0603,0.859,ml_model,False,straight
10.1,0.189,0.0467,0.874,ml_model,False,straight
10.202,0.248,0.111,0.818,ml_model,False,straight
10.299,0.445,0.2947,0.734,ml_model,False,straight
10.399,0.528,0.4079,0.701,ml_model,False,straight
10.5,0.477,0.3644,0.713,ml_model,False,straight
10.599,0.0,0.005,0.99,ml_model,True,stationary
10.7,0.0,0.005,0.99,ml_model,True,stationary
10.799,0.0,0.005,0.99,ml_model,True,stationary
10.899,0.0,0.005,0.99,ml_model,True,stationary
10.999,0.0,0.005,0.99,ml_model,True,stationary
11.1,0.0,0.005,0.99,ml_model,True,stationary
11.199,0.0,0.005,0.99,ml_model,True,stationary
11.3,0.0,0.005,0.99,ml_model,True,stationary
11.4,0.0,0.005,0.99,ml_model,True,stationary
11.5,0.0,0.005,0.99,ml_model,True,stationary
11.6,0.0,0.005,0.99,ml_model,True,stationary
11.699,0.0,0.005,0.99,ml_model,True,stationary
11.799,0.0,0.005,0.99,ml_model,True,stationary
11.905,0.0,0.005,0.99,ml_model,True,stationary
12.0,0.0,0.005,0.99,ml_model,True,stationary
12.099,0.0,0.005,0.99,ml_model,True,stationary
12.2,0.0,0.005,0.99,ml_model,True,stationary
12.299,0.0,0.005,0.99,ml_model,True,stationary
12.399,0.0,0.005,0.99,ml_model,True,stationary
12.499,0.0,0.005,0.99,ml_model,True,stationary
12.6,0.0,0.005,0.99,ml_model,True,stationary
12.699,0.0,0.005,0.99,ml_model,True,stationary
12.802,0.0,0.005,0.99,ml_model,True,stationary
12.899,0.0,0.005,0.99,ml_model,True,stationary
12.999,0.0,0.005,0.99,ml_model,True,stationary
13.099,0.0,0.005,0.99,ml_model,True,stationary
13.2,0.0,0.005,0.99,ml_model,True,stationary
13.299,0.0,0.005,0.99,ml_model,True,stationary
13.4,0.0,0.005,0.99,ml_model,True,stationary
13.5,0.0,0.005,0.99,ml_model,True,stationary
13.6,0.0,0.005,0.99,ml_model,True,stationary
13.699,0.006,0.0001,0.993,ml_model,False,straight
13.8,0.006,0.0001,0.993,ml_model,False,straight
13.899,0.0,0.005,0.99,ml_model,True,stationary
13.999,0.0,0.005,0.99,ml_model,True,stationary
14.1,0.0,0.005,0.99,ml_model,True,stationary
14.199,0.0,0.005,0.99,ml_model,True,stationary
14.299,0.0,0.005,0.99,ml_model,True,stationary
14.4,0.0,0.005,0.99,ml_model,True,stationary
14.5,0.042,0.0416,0.88,ml_model,False,straight
14.599,0.021,0.0086,0.942,ml_model,False,straight
14.7,0.0,0.005,0.99,ml_model,True,stationary
14.799,0.0,0.005,0.99,ml_model,True,stationary
14.899,0.0,0.005,0.99,ml_model,False,stationary
15.0,0.0,0.005,0.99,ml_model,True,stationary
15.1,0.0,0.005,0.99,ml_model,True,stationary
15.199,0.0,0.005,0.99,ml_model,True,stationary
15.299,0.0,0.005,0.99,ml_model,True,stationary
15.399,0.0,0.005,0.99,ml_model,True,stationary
15.499,0.0,0.005,0.99,ml_model,True,stationary
15.599,0.0,0.005,0.99,ml_model,True,stationary
15.699,0.0,0.005,0.99,ml_model,True,stationary
15.799,0.0,0.005,0.99,ml_model,True,stationary
15.9,0.0,0.005,0.99,ml_model,True,stationary
15.999,0.0,0.005,0.99,ml_model,True,stationary
16.1,0.0,0.005,0.99,ml_model,True,stationary
16.2,0.0,0.005,0.99,ml_model,True,stationary
16.3,0.0,0.005,0.99,ml_model,True,stationary
16.399,0.0,0.005,0.99,ml_model,True,stationary
16.499,0.0,0.005,0.99,ml_model,True,stationary
16.599,0.0,0.005,0.99,ml_model,True,stationary
16.699,0.0,0.005,0.99,ml_model,True,stationary
16.799,0.0,0.005,0.99,ml_model,True,stationary
16.899,0.0,0.005,0.99,ml_model,True,stationary
17.0,0.0,0.005,0.99,ml_model,True,stationary
17.099,0.0,0.005,0.99,ml_model,True,stationary
17.199,0.0,0.005,0.99,ml_model,True,stationary
17.299,0.0,0.005,0.99,ml_model,True,stationary
17.399,0.0,0.005,0.99,ml_model,True,stationary
17.5,0.0,0.005,0.99,ml_model,True,stationary
17.6,0.0,0.005,0.99,ml_model,True,stationary
17.7,0.0,0.005,0.99,ml_model,True,stationary
17.8,0.0,0.005,0.99,ml_model,True,stationary
17.9,0.0,0.005,0.99,ml_model,True,stationary
17.999,0.0,0.005,0.99,ml_model,True,stationary
18.099,0.0,0.005,0.99,ml_model,True,stationary
18.2,0.0,0.005,0.99,ml_model,True,stationary
18.299,0.0,0.005,0.99,ml_model,True,stationary
18.399,0.0,0.005,0.99,ml_model,True,stationary
18.5,0.0,0.005,0.99,ml_model,True,stationary
18.6,0.0,0.005,0.99,ml_model,True,stationary
18.699,0.0,0.005,0.99,ml_model,True,stationary
18.799,0.0,0.005,0.99,ml_model,True,stationary
18.9,0.0,0.005,0.99,ml_model,True,stationary
18.999,0.0,0.005,0.99,ml_model,True,stationary
19.099,0.0,0.005,0.99,ml_model,True,stationary
19.2,0.0,0.005,0.99,ml_model,True,stationary
19.3,0.0,0.005,0.99,ml_model,True,stationary
19.4,0.0,0.005,0.99,ml_model,True,stationary
19.499,0.0,0.005,0.99,ml_model,True,stationary
19.6,0.0,0.005,0.99,ml_model,True,stationary
19.699,0.0,0.005,0.99,ml_model,True,stationary
19.8,0.0,0.005,0.99,ml_model,True,stationary
19.9,0.0,0.005,0.99,ml_model,True,stationary
19.999,0.0,0.005,0.99,ml_model,True,stationary
20.1,0.0,0.005,0.99,ml_model,True,stationary
20.199,0.0,0.005,0.99,ml_model,True,stationary
20.299,0.0,0.005,0.99,ml_model,True,stationary
20.399,0.0,0.005,0.99,ml_model,True,stationary
20.499,0.0,0.005,0.99,ml_model,True,stationary
20.6,0.0,0.005,0.99,ml_model,True,stationary
20.7,0.0,0.005,0.99,ml_model,True,stationary
20.8,0.0,0.005,0.99,ml_model,True,stationary
20.9,0.0,0.005,0.99,ml_model,True,stationary
21.0,0.0,0.005,0.99,ml_model,True,stationary
21.099,0.0,0.005,0.99,ml_model,True,stationary
21.2,0.0,0.005,0.99,ml_model,True,stationary
21.299,0.0,0.005,0.99,ml_model,True,stationary
21.399,0.0,0.005,0.99,ml_model,True,stationary
21.5,0.0,0.005,0.99,ml_model,True,stationary
21.599,0.0,0.005,0.99,ml_model,True,stationary
21.699,0.0,0.005,0.99,ml_model,True,stationary
21.8,0.0,0.005,0.99,ml_model,True,stationary
21.899,0.0,0.005,0.99,ml_model,True,stationary
22.0,0.0,0.005,0.99,ml_model,True,stationary
22.1,0.0,0.005,0.99,ml_model,True,stationary
22.2,0.0,0.005,0.99,ml_model,True,stationary
22.299,0.0,0.005,0.99,ml_model,True,stationary
22.399,0.0,0.005,0.99,ml_model,True,stationary
22.5,0.0,0.005,0.99,ml_model,True,stationary
22.6,0.0,0.005,0.99,ml_model,True,stationary
22.7,0.0,0.005,0.99,ml_model,True,stationary
22.8,0.0,0.005,0.99,ml_model,True,stationary
22.9,0.0,0.005,0.99,ml_model,True,stationary
23.0,0.0,0.005,0.99,ml_model,True,stationary
23.1,0.0,0.005,0.99,ml_model,True,stationary
23.199,0.0,0.005,0.99,ml_model,True,stationary
23.299,0.0,0.005,0.99,ml_model,True,stationary
23.4,0.0,0.005,0.99,ml_model,True,stationary
23.5,0.0,0.005,0.99,ml_model,True,stationary
23.6,0.0,0.005,0.99,ml_model,True,stationary
23.7,0.0,0.005,0.99,ml_model,True,stationary
23.799,0.0,0.005,0.99,ml_model,True,stationary
23.902,0.0,0.005,0.99,ml_model,True,stationary
23.999,0.0,0.005,0.99,ml_model,True,stationary
24.1,0.0,0.005,0.99,ml_model,True,stationary
24.199,0.0,0.005,0.99,ml_model,True,stationary
24.3,0.0,0.005,0.99,ml_model,True,stationary
24.4,0.0,0.005,0.99,ml_model,True,stationary
24.499,0.0,0.005,0.99,ml_model,True,stationary
24.599,0.0,0.005,0.99,ml_model,True,stationary
24.7,0.0,0.005,0.99,ml_model,True,stationary
24.8,0.0,0.005,0.99,ml_model,True,stationary
24.899,0.0,0.005,0.99,ml_model,True,stationary
25.0,0.0,0.005,0.99,ml_model,True,stationary
25.099,0.0,0.005,0.99,ml_model,True,stationary
25.2,0.0,0.005,0.99,ml_model,True,stationary
25.3,0.0,0.005,0.99,ml_model,True,stationary
25.4,0.0,0.005,0.99,ml_model,True,stationary
25.5,0.0,0.005,0.99,ml_model,True,stationary
25.6,0.0,0.005,0.99,ml_model,True,stationary
25.699,0.0,0.005,0.99,ml_model,True,stationary
25.799,0.0,0.005,0.99,ml_model,True,stationary
25.899,0.0,0.005,0.99,ml_model,True,stationary
25.999,0.0,0.005,0.99,ml_model,True,stationary
26.1,0.0,0.005,0.99,ml_model,True,stationary
26.2,0.0,0.005,0.99,ml_model,True,stationary
26.3,0.0,0.005,0.99,ml_model,True,stationary
26.399,0.0,0.005,0.99,ml_model,True,stationary
26.499,0.0,0.005,0.99,ml_model,True,stationary
26.6,0.0,0.005,0.99,ml_model,True,stationary
26.7,0.0,0.005,0.99,ml_model,True,stationary
26.8,0.0,0.005,0.99,ml_model,True,stationary
26.899,0.0,0.005,0.99,ml_model,True,stationary
27.0,0.0,0.005,0.99,ml_model,True,stationary
27.1,0.0,0.005,0.99,ml_model,True,stationary
27.199,0.0,0.005,0.99,ml_model,True,stationary
27.3,0.0,0.005,0.99,ml_model,True,stationary
27.399,0.0,0.005,0.99,ml_model,True,stationary
27.499,0.0,0.005,0.99,ml_model,True,stationary
27.6,0.0,0.005,0.99,ml_model,True,stationary
27.7,0.0,0.005,0.99,ml_model,True,stationary
27.8,0.0,0.005,0.99,ml_model,True,stationary
27.9,0.0,0.005,0.99,ml_model,True,stationary
28.0,0.0,0.005,0.99,ml_model,True,stationary
28.1,0.0,0.005,0.99,ml_model,True,stationary
28.199,0.0,0.005,0.99,ml_model,True,stationary
28.299,0.0,0.005,0.99,ml_model,True,stationary
28.4,0.0,0.005,0.99,ml_model,True,stationary
28.5,0.0,0.005,0.99,ml_model,True,stationary
28.6,0.0,0.005,0.99,ml_model,True,stationary
28.7,0.0,0.005,0.99,ml_model,True,stationary
28.799,0.0,0.005,0.99,ml_model,True,stationary
28.9,0.0,0.005,0.99,ml_model,True,stationary
28.999,0.0,0.005,0.99,ml_model,True,stationary
29.1,0.0,0.005,0.99,ml_model,True,stationary
29.2,0.0,0.005,0.99,ml_model,True,stationary
29.3,0.0,0.005,0.99,ml_model,True,stationary
29.4,0.0,0.005,0.99,ml_model,True,stationary
29.5,0.0,0.005,0.99,ml_model,True,stationary
29.6,0.0,0.005,0.99,ml_model,True,stationary
29.699,0.0,0.005,0.99,ml_model,True,stationary
29.799,0.0,0.005,0.99,ml_model,True,stationary
29.899,0.0,0.005,0.99,ml_model,True,stationary
29.999,0.0,0.005,0.99,ml_model,True,stationary
30.099,0.0,0.005,0.99,ml_model,True,stationary
30.2,0.0,0.005,0.99,ml_model,True,stationary
30.299,0.0,0.005,0.99,ml_model,True,stationary
30.4,0.0,0.005,0.99,ml_model,True,stationary
30.5,0.0,0.005,0.99,ml_model,True,stationary
30.6,0.0,0.005,0.99,ml_model,True,stationary
30.7,0.0,0.005,0.99,ml_model,True,stationary
30.799,0.0,0.005,0.99,ml_model,True,stationary
30.9,0.0,0.005,0.99,ml_model,True,stationary
30.999,0.0,0.005,0.99,ml_model,True,stationary
31.099,0.0,0.005,0.99,ml_model,True,stationary
31.2,0.0,0.005,0.99,ml_model,True,stationary
31.299,0.0,0.005,0.99,ml_model,True,stationary
31.399,0.0,0.005,0.99,ml_model,True,stationary
31.499,0.0,0.005,0.99,ml_model,True,stationary
31.599,0.0,0.005,0.99,ml_model,True,stationary
31.7,0.0,0.005,0.99,ml_model,True,stationary
31.799,0.0,0.005,0.99,ml_model,True,stationary
31.902,0.0,0.005,0.99,ml_model,True,stationary
31.999,0.0,0.005,0.99,ml_model,True,stationary
32.1,0.0,0.005,0.99,ml_model,True,stationary
32.2,0.0,0.005,0.99,ml_model,True,stationary
32.3,0.0,0.005,0.99,ml_model,True,stationary
32.4,0.0,0.005,0.99,ml_model,True,stationary
32.5,0.0,0.005,0.99,ml_model,True,stationary
32.6,0.0,0.005,0.99,ml_model,True,stationary
32.7,0.0,0.005,0.99,ml_model,True,stationary
32.799,0.0,0.005,0.99,ml_model,True,stationary
32.899,0.0,0.005,0.99,ml_model,True,stationary
32.999,0.0,0.005,0.99,ml_model,True,stationary
33.099,0.0,0.005,0.99,ml_model,True,stationary
33.199,0.0,0.005,0.99,ml_model,True,stationary
33.299,0.0,0.005,0.99,ml_model,True,stationary
33.399,0.0,0.005,0.99,ml_model,True,stationary
33.5,0.0,0.005,0.99,ml_model,True,stationary
33.6,0.0,0.005,0.99,ml_model,True,stationary
33.7,0.0,0.005,0.99,ml_model,True,stationary
33.8,0.0,0.005,0.99,ml_model,True,stationary
33.9,0.0,0.005,0.99,ml_model,True,stationary
33.999,0.0,0.005,0.99,ml_model,True,stationary
34.099,0.0,0.005,0.99,ml_model,True,stationary
34.2,0.0,0.005,0.99,ml_model,True,stationary
34.3,0.0,0.005,0.99,ml_model,True,stationary
34.399,0.0,0.005,0.99,ml_model,True,stationary
34.5,0.0,0.005,0.99,ml_model,True,stationary
34.6,0.0,0.005,0.99,ml_model,True,stationary
34.699,0.0,0.005,0.99,ml_model,True,stationary
34.8,0.0,0.005,0.99,ml_model,True,stationary
34.9,0.0,0.005,0.99,ml_model,True,stationary
34.999,0.0,0.005,0.99,ml_model,True,stationary
35.1,0.0,0.005,0.99,ml_model,True,stationary
35.2,0.0,0.005,0.99,ml_model,True,stationary
35.3,0.0,0.005,0.99,ml_model,True,stationary
35.4,0.0,0.005,0.99,ml_model,True,stationary
35.5,0.0,0.005,0.99,ml_model,True,stationary
35.6,0.0,0.005,0.99,ml_model,True,stationary
35.7,0.0,0.005,0.99,ml_model,True,stationary
35.799,0.0,0.005,0.99,ml_model,True,stationary
35.899,0.0,0.005,0.99,ml_model,True,stationary
36.0,0.0,0.005,0.99,ml_model,True,stationary
36.1,0.0,0.005,0.99,ml_model,True,stationary
36.2,0.0,0.005,0.99,ml_model,True,stationary
36.3,0.0,0.005,0.99,ml_model,True,stationary
36.4,0.0,0.005,0.99,ml_model,True,stationary
36.5,0.0,0.005,0.99,ml_model,True,stationary
36.6,0.0,0.005,0.99,ml_model,True,stationary
36.7,0.0,0.005,0.99,ml_model,True,stationary
36.8,0.0,0.005,0.99,ml_model,True,stationary
36.9,0.0,0.005,0.99,ml_model,True,stationary
36.999,0.0,0.005,0.99,ml_model,True,stationary
37.099,0.0,0.005,0.99,ml_model,True,stationary
37.2,0.0,0.005,0.99,ml_model,True,stationary
37.3,0.0,0.005,0.99,ml_model,True,stationary
37.399,0.0,0.005,0.99,ml_model,True,stationary
37.499,0.0,0.005,0.99,ml_model,True,stationary
37.6,0.0,0.005,0.99,ml_model,True,stationary
37.7,0.0,0.005,0.99,ml_model,True,stationary
37.8,0.0,0.005,0.99,ml_model,True,stationary
37.9,0.0,0.005,0.99,ml_model,True,stationary
38.0,0.0,0.005,0.99,ml_model,True,stationary
38.099,0.0,0.005,0.99,ml_model,True,stationary
38.199,0.0,0.005,0.99,ml_model,True,stationary
38.3,0.0,0.005,0.99,ml_model,True,stationary
38.399,0.0,0.005,0.99,ml_model,True,stationary
38.499,0.0,0.005,0.99,ml_model,True,stationary
38.6,0.0,0.005,0.99,ml_model,True,stationary
38.7,0.0,0.005,0.99,ml_model,True,stationary
38.8,0.0,0.005,0.99,ml_model,True,stationary
38.9,0.0,0.005,0.99,ml_model,True,stationary
38.999,0.0,0.005,0.99,ml_model,True,stationary
39.099,0.0,0.005,0.99,ml_model,True,stationary
39.199,0.0,0.005,0.99,ml_model,True,stationary
39.299,0.0,0.005,0.99,ml_model,True,stationary
39.399,0.0,0.005,0.99,ml_model,True,stationary
39.501,0.0,0.005,0.99,ml_model,True,stationary
39.6,0.0,0.005,0.99,ml_model,True,stationary
39.699,0.0,0.005,0.99,ml_model,True,stationary
39.799,0.0,0.005,0.99,ml_model,True,stationary
39.9,0.0,0.005,0.99,ml_model,True,stationary
40.0,0.0,0.005,0.99,ml_model,True,stationary
40.1,0.0,0.005,0.99,ml_model,True,stationary
40.199,0.0,0.005,0.99,ml_model,True,stationary
40.299,0.0,0.005,0.99,ml_model,True,stationary
40.399,0.0,0.005,0.99,ml_model,True,stationary
40.499,0.0,0.005,0.99,ml_model,True,stationary
40.6,0.0,0.005,0.99,ml_model,True,stationary
40.7,0.0,0.005,0.99,ml_model,True,stationary
40.799,0.0,0.005,0.99,ml_model,True,stationary
40.9,0.0,0.005,0.99,ml_model,True,stationary
40.999,0.0,0.005,0.99,ml_model,True,stationary
41.1,0.0,0.005,0.99,ml_model,True,stationary
41.2,0.0,0.005,0.99,ml_model,True,stationary
41.299,0.0,0.005,0.99,ml_model,True,stationary
41.399,0.0,0.005,0.99,ml_model,True,stationary
41.499,0.0,0.005,0.99,ml_model,True,stationary
41.6,0.0,0.005,0.99,ml_model,True,stationary
41.7,0.0,0.005,0.99,ml_model,True,stationary
41.8,0.0,0.005,0.99,ml_model,True,stationary
41.9,0.0,0.005,0.99,ml_model,True,stationary
41.999,0.0,0.005,0.99,ml_model,True,stationary
42.1,0.0,0.005,0.99,ml_model,True,stationary
42.199,0.0,0.005,0.99,ml_model,True,stationary
42.3,0.0,0.005,0.99,ml_model,True,stationary
42.4,0.0,0.005,0.99,ml_model,True,stationary
42.5,0.0,0.005,0.99,ml_model,True,stationary
42.599,0.0,0.005,0.99,ml_model,True,stationary
42.699,0.0,0.005,0.99,ml_model,True,stationary
42.799,0.0,0.005,0.99,ml_model,True,stationary
42.899,0.0,0.005,0.99,ml_model,True,stationary
42.999,0.0,0.005,0.99,ml_model,True,stationary
43.099,0.0,0.005,0.99,ml_model,True,stationary
43.199,0.0,0.005,0.99,ml_model,True,stationary
43.299,0.0,0.005,0.99,ml_model,True,stationary
43.399,0.0,0.005,0.99,ml_model,True,stationary
43.5,0.0,0.005,0.99,ml_model,True,stationary
43.6,0.0,0.005,0.99,ml_model,True,stationary
43.699,0.0,0.005,0.99,ml_model,True,stationary
43.799,0.0,0.005,0.99,ml_model,True,stationary
43.899,0.0,0.005,0.99,ml_model,True,stationary
44.0,0.0,0.005,0.99,ml_model,True,stationary
44.099,0.0,0.005,0.99,ml_model,True,stationary
44.2,0.0,0.005,0.99,ml_model,True,stationary
44.299,0.0,0.005,0.99,ml_model,True,stationary
44.4,0.0,0.005,0.99,ml_model,True,stationary
44.5,0.0,0.005,0.99,ml_model,True,stationary
44.6,0.0,0.005,0.99,ml_model,True,stationary
44.699,0.0,0.005,0.99,ml_model,True,stationary
44.799,0.0,0.005,0.99,ml_model,True,stationary
44.899,0.0,0.005,0.99,ml_model,True,stationary
45.0,0.0,0.005,0.99,ml_model,True,stationary
45.099,0.0,0.005,0.99,ml_model,True,stationary
45.2,0.0,0.005,0.99,ml_model,True,stationary
45.299,0.0,0.005,0.99,ml_model,True,stationary
45.399,0.0,0.005,0.99,ml_model,True,stationary
45.5,0.0,0.005,0.99,ml_model,True,stationary
45.599,0.0,0.005,0.99,ml_model,True,stationary
45.7,0.0,0.005,0.99,ml_model,True,stationary
45.8,0.0,0.005,0.99,ml_model,True,stationary
45.9,0.0,0.005,0.99,ml_model,True,stationary
45.999,0.0,0.005,0.99,ml_model,True,stationary
46.099,0.0,0.005,0.99,ml_model,True,stationary
46.2,0.0,0.005,0.99,ml_model,True,stationary
46.3,0.0,0.005,0.99,ml_model,True,stationary
46.4,0.0,0.005,0.99,ml_model,True,stationary
46.5,0.0,0.005,0.99,ml_model,True,stationary
46.6,0.0,0.005,0.99,ml_model,True,stationary
46.699,0.0,0.005,0.99,ml_model,True,stationary
46.8,0.0,0.005,0.99,ml_model,True,stationary
46.9,0.0,0.005,0.99,ml_model,True,stationary
46.999,0.0,0.005,0.99,ml_model,True,stationary
47.099,0.0,0.005,0.99,ml_model,True,stationary
47.199,0.0,0.005,0.99,ml_model,True,stationary
47.299,0.0,0.005,0.99,ml_model,True,stationary
47.399,0.0,0.005,0.99,ml_model,True,stationary
47.499,0.0,0.005,0.99,ml_model,True,stationary
47.6,0.0,0.005,0.99,ml_model,True,stationary
47.7,0.0,0.005,0.99,ml_model,True,stationary
47.8,0.0,0.005,0.99,ml_model,True,stationary
47.9,0.0,0.005,0.99,ml_model,True,stationary
47.999,0.0,0.005,0.99,ml_model,True,stationary
48.1,0.0,0.005,0.99,ml_model,True,stationary
48.199,0.0,0.005,0.99,ml_model,True,stationary
48.3,0.014,0.0011,0.978,ml_model,False,straight
48.399,0.034,0.0063,0.95,ml_model,False,straight
48.499,0.042,0.003,0.965,ml_model,False,straight
48.599,0.042,0.003,0.965,ml_model,False,straight
48.699,0.049,0.0045,0.957,ml_model,False,straight
48.799,0.0,0.005,0.99,ml_model,True,stationary
48.899,0.106,0.0244,0.906,ml_model,False,straight
49.0,0.117,0.0148,0.925,ml_model,False,straight
49.099,0.207,0.053,0.867,ml_model,False,straight
49.199,0.195,0.0309,0.895,ml_model,False,straight
49.299,0.398,0.1037,0.823,ml_model,False,gentle_curve
49.4,0.772,0.0967,0.828,ml_model,False,gentle_curve
49.499,0.867,0.0784,0.843,ml_model,False,gentle_curve
49.599,1.123,0.1486,0.796,ml_model,False,gentle_curve
49.7,1.345,0.0943,0.83,ml_model,False,gentle_curve
49.8,1.475,0.0915,0.832,ml_model,False,gentle_curve
49.899,1.59,0.1043,0.823,ml_model,False,gentle_curve
49.999,1.675,0.1229,0.811,ml_model,False,sharp_turn
50.1,2.071,0.3501,0.717,ml_model,False,sharp_turn
50.2,2.571,1.2255,0.575,ml_model,False,sharp_turn
50.3,2.91,1.5844,0.544,ml_model,False,sharp_turn
50.399,3.32,2.0776,0.51,ml_model,False,sharp_turn
50.499,3.382,1.7587,0.531,ml_model,False,sharp_turn
50.6,3.367,1.5619,0.545,ml_model,False,sharp_turn
50.7,3.634,2.0503,0.512,ml_model,False,sharp_turn
50.799,3.743,4.5245,0.3,physics_fallback,False,sharp_turn
50.899,4.634,3.7926,0.435,ml_model,False,sharp_turn
50.999,4.68,4.4602,0.3,physics_fallback,False,sharp_turn
51.099,5.012,2.8453,0.471,ml_model,False,sharp_turn
51.199,5.329,3.001,0.464,ml_model,False,sharp_turn
51.3,5.173,2.5876,0.483,ml_model,False,sharp_turn
51.399,5.137,3.2088,0.456,ml_model,False,sharp_turn
51.499,4.969,4.8404,0.3,physics_fallback,False,sharp_turn
51.599,5.296,2.7937,0.473,ml_model,False,sharp_turn
51.699,5.193,1.821,0.526,ml_model,False,sharp_turn
51.799,5.151,1.2671,0.571,ml_model,False,sharp_turn
51.9,5.378,1.6136,0.541,ml_model,False,sharp_turn
52.0,5.329,1.0608,0.593,ml_model,False,sharp_turn
52.099,5.228,0.7942,0.627,ml_model,False,sharp_turn
52.2,5.104,0.4143,0.7,ml_model,False,sharp_turn
52.299,4.869,1.3153,0.567,ml_model,False,sharp_turn
52.399,4.842,0.5665,0.666,ml_model,False,sharp_turn
52.499,4.912,0.5796,0.663,ml_model,False,sharp_turn
52.6,4.854,0.5354,0.672,ml_model,False,sharp_turn
